"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Rhode Island"	"44"	"100+ years"	"100+"	"1999"	"1999"	89	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2000"	"2000"	101	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2001"	"2001"	91	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2002"	"2002"	117	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2003"	"2003"	118	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2004"	"2004"	102	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2005"	"2005"	92	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2006"	"2006"	108	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2007"	"2007"	83	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2008"	"2008"	106	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2009"	"2009"	91	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2010"	"2010"	123	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2011"	"2011"	111	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2012"	"2012"	112	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2013"	"2013"	123	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2014"	"2014"	158	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2015"	"2015"	150	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2016"	"2016"	142	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2017"	"2017"	150	Not Applicable	Not Applicable
	"Rhode Island"	"44"	"100+ years"	"100+"	"2018"	"2018"	156	Not Applicable	Not Applicable
	"South Carolina"	"45"	"< 1 year"	"1"	"1999"	"1999"	563	53472	1052.9
	"South Carolina"	"45"	"< 1 year"	"1"	"2000"	"2000"	488	53947	904.6
	"South Carolina"	"45"	"< 1 year"	"1"	"2001"	"2001"	496	55996	885.8
	"South Carolina"	"45"	"< 1 year"	"1"	"2002"	"2002"	507	55098	920.2
	"South Carolina"	"45"	"< 1 year"	"1"	"2003"	"2003"	463	54528	849.1
	"South Carolina"	"45"	"< 1 year"	"1"	"2004"	"2004"	525	55612	944.0
	"South Carolina"	"45"	"< 1 year"	"1"	"2005"	"2005"	543	56225	965.8
	"South Carolina"	"45"	"< 1 year"	"1"	"2006"	"2006"	522	59104	883.2
	"South Carolina"	"45"	"< 1 year"	"1"	"2007"	"2007"	539	62732	859.2
	"South Carolina"	"45"	"< 1 year"	"1"	"2008"	"2008"	507	63320	800.7
	"South Carolina"	"45"	"< 1 year"	"1"	"2009"	"2009"	430	60844	706.7
	"South Carolina"	"45"	"< 1 year"	"1"	"2010"	"2010"	430	58999	728.8
	"South Carolina"	"45"	"< 1 year"	"1"	"2011"	"2011"	426	59489	716.1
	"South Carolina"	"45"	"< 1 year"	"1"	"2012"	"2012"	436	57557	757.5
	"South Carolina"	"45"	"< 1 year"	"1"	"2013"	"2013"	389	57412	677.6
	"South Carolina"	"45"	"< 1 year"	"1"	"2014"	"2014"	372	57439	647.6
	"South Carolina"	"45"	"< 1 year"	"1"	"2015"	"2015"	405	57927	699.2
	"South Carolina"	"45"	"< 1 year"	"1"	"2016"	"2016"	401	58245	688.5
	"South Carolina"	"45"	"< 1 year"	"1"	"2017"	"2017"	371	57601	644.1
	"South Carolina"	"45"	"< 1 year"	"1"	"2018"	"2018"	406	55932	725.9
	"South Carolina"	"45"	"1-4 years"	"1-4"	"1999"	"1999"	94	208594	45.1
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2000"	"2000"	76	210732	36.1
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2001"	"2001"	66	212392	31.1
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2002"	"2002"	77	217069	35.5
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2003"	"2003"	76	219747	34.6
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2004"	"2004"	79	221917	35.6
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2005"	"2005"	73	223398	32.7
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2006"	"2006"	71	224562	31.6
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2007"	"2007"	94	228986	41.1
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2008"	"2008"	72	236411	30.5
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2009"	"2009"	84	241507	34.8
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2010"	"2010"	73	243298	30.0
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2011"	"2011"	63	243181	25.9
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2012"	"2012"	60	238844	25.1
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2013"	"2013"	70	234904	29.8
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2014"	"2014"	78	233080	33.5
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2015"	"2015"	85	232063	36.6
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2016"	"2016"	71	234889	30.2
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2017"	"2017"	88	236052	37.3
	"South Carolina"	"45"	"1-4 years"	"1-4"	"2018"	"2018"	71	236459	30.0
	"South Carolina"	"45"	"5-9 years"	"5-9"	"1999"	"1999"	50	289113	17.3
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2000"	"2000"	71	285243	24.9
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2001"	"2001"	53	277807	19.1
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2002"	"2002"	50	273081	18.3
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2003"	"2003"	47	270513	17.4
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2004"	"2004"	42	270258	15.5
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2005"	"2005"	59	273450	21.6
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2006"	"2006"	44	279705	15.7
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2007"	"2007"	38	285880	13.3
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2008"	"2008"	37	290385	12.7
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2009"	"2009"	48	294559	16.3
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2010"	"2010"	38	295853	12.8
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2011"	"2011"	48	296527	16.2
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2012"	"2012"	38	302115	12.6
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2013"	"2013"	49	305508	16.0
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2014"	"2014"	50	308211	16.2
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2015"	"2015"	42	310358	13.5
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2016"	"2016"	44	309684	14.2
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2017"	"2017"	46	307937	14.9
	"South Carolina"	"45"	"5-9 years"	"5-9"	"2018"	"2018"	42	306255	13.7
	"South Carolina"	"45"	"10-14 years"	"10-14"	"1999"	"1999"	79	285947	27.6
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2000"	"2000"	53	290479	18.2
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2001"	"2001"	82	298166	27.5
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2002"	"2002"	79	302007	26.2
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2003"	"2003"	74	304439	24.3
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2004"	"2004"	73	302629	24.1
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2005"	"2005"	68	298023	22.8
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2006"	"2006"	63	295459	21.3
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2007"	"2007"	72	293680	24.5
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2008"	"2008"	63	293622	21.5
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2009"	"2009"	50	295405	16.9
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2010"	"2010"	57	297286	19.2
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2011"	"2011"	56	301010	18.6
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2012"	"2012"	47	303271	15.5
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2013"	"2013"	44	303358	14.5
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2014"	"2014"	36	304613	11.8
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2015"	"2015"	45	304932	14.8
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2016"	"2016"	53	306759	17.3
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2017"	"2017"	56	313782	17.8
	"South Carolina"	"45"	"10-14 years"	"10-14"	"2018"	"2018"	51	319554	16.0
	"South Carolina"	"45"	"15-19 years"	"15-19"	"1999"	"1999"	244	295241	82.6
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2000"	"2000"	255	295377	86.3
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2001"	"2001"	248	296211	83.7
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2002"	"2002"	264	297916	88.6
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2003"	"2003"	238	300721	79.1
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2004"	"2004"	252	307970	81.8
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2005"	"2005"	251	315965	79.4
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2006"	"2006"	237	323385	73.3
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2007"	"2007"	259	329135	78.7
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2008"	"2008"	235	333269	70.5
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2009"	"2009"	225	333129	67.5
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2010"	"2010"	200	328989	60.8
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2011"	"2011"	187	318060	58.8
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2012"	"2012"	179	313166	57.2
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2013"	"2013"	143	311344	45.9
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2014"	"2014"	193	310676	62.1
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2015"	"2015"	201	316102	63.6
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2016"	"2016"	219	319048	68.6
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2017"	"2017"	201	322209	62.4
	"South Carolina"	"45"	"15-19 years"	"15-19"	"2018"	"2018"	232	323894	71.6
	"South Carolina"	"45"	"20-24 years"	"20-24"	"1999"	"1999"	312	278087	112.2
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2000"	"2000"	350	281714	124.2
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2001"	"2001"	344	293673	117.1
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2002"	"2002"	346	298332	116.0
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2003"	"2003"	339	300212	112.9
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2004"	"2004"	367	305918	120.0
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2005"	"2005"	373	306537	121.7
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2006"	"2006"	392	308596	127.0
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2007"	"2007"	393	314912	124.8
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2008"	"2008"	376	319659	117.6
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2009"	"2009"	344	326539	105.3
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2010"	"2010"	325	332494	97.7
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2011"	"2011"	341	343040	99.4
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2012"	"2012"	340	349548	97.3
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2013"	"2013"	349	355328	98.2
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2014"	"2014"	375	352705	106.3
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2015"	"2015"	395	347330	113.7
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2016"	"2016"	396	337532	117.3
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2017"	"2017"	390	334881	116.5
	"South Carolina"	"45"	"20-24 years"	"20-24"	"2018"	"2018"	416	332074	125.3
	"South Carolina"	"45"	"25-29 years"	"25-29"	"1999"	"1999"	324	282219	114.8
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2000"	"2000"	348	276855	125.7
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2001"	"2001"	383	266421	143.8
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2002"	"2002"	341	265169	128.6
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2003"	"2003"	331	266535	124.2
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2004"	"2004"	372	272755	136.4
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2005"	"2005"	367	280169	131.0
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2006"	"2006"	407	291713	139.5
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2007"	"2007"	376	296489	126.8
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2008"	"2008"	380	302815	125.5
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2009"	"2009"	396	304740	129.9
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2010"	"2010"	366	304378	120.2
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2011"	"2011"	379	306029	123.8
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2012"	"2012"	367	307688	119.3
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2013"	"2013"	334	310584	107.5
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2014"	"2014"	394	321744	122.5
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2015"	"2015"	482	333518	144.5
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2016"	"2016"	461	343460	134.2
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2017"	"2017"	519	351315	147.7
	"South Carolina"	"45"	"25-29 years"	"25-29"	"2018"	"2018"	538	354451	151.8
	"South Carolina"	"45"	"30-34 years"	"30-34"	"1999"	"1999"	406	282553	143.7
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2000"	"2000"	423	283976	149.0
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2001"	"2001"	435	284915	152.7
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2002"	"2002"	457	286700	159.4
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2003"	"2003"	430	285760	150.5
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2004"	"2004"	423	283538	149.2
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2005"	"2005"	469	278267	168.5
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2006"	"2006"	426	273229	155.9
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2007"	"2007"	444	274024	162.0
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2008"	"2008"	399	277774	143.6
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2009"	"2009"	381	282140	135.0
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2010"	"2010"	433	287678	150.5
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2011"	"2011"	443	295452	149.9
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2012"	"2012"	436	299720	145.5
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2013"	"2013"	441	303632	145.2
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2014"	"2014"	459	306327	149.8
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2015"	"2015"	541	307947	175.7
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2016"	"2016"	575	311571	184.5
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2017"	"2017"	595	314192	189.4
	"South Carolina"	"45"	"30-34 years"	"30-34"	"2018"	"2018"	621	319439	194.4
	"South Carolina"	"45"	"35-39 years"	"35-39"	"1999"	"1999"	673	314683	213.9
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2000"	"2000"	641	314558	203.8
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2001"	"2001"	720	309101	232.9
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2002"	"2002"	637	302256	210.7
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2003"	"2003"	636	296858	214.2
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2004"	"2004"	578	291570	198.2
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2005"	"2005"	592	291357	203.2
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2006"	"2006"	601	296162	202.9
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2007"	"2007"	584	301338	193.8
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2008"	"2008"	554	304406	182.0
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2009"	"2009"	536	301847	177.6
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2010"	"2010"	581	296682	195.8
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2011"	"2011"	531	286019	185.7
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2012"	"2012"	496	283815	174.8
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2013"	"2013"	533	284405	187.4
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2014"	"2014"	538	288402	186.5
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2015"	"2015"	618	295183	209.4
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2016"	"2016"	692	303965	227.7
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2017"	"2017"	702	310446	226.1
	"South Carolina"	"45"	"35-39 years"	"35-39"	"2018"	"2018"	728	316074	230.3
	"South Carolina"	"45"	"40-44 years"	"40-44"	"1999"	"1999"	972	307600	316.0
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2000"	"2000"	1019	310566	328.1
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2001"	"2001"	1030	315350	326.6
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2002"	"2002"	1048	315953	331.7
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2003"	"2003"	1042	316197	329.5
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2004"	"2004"	1002	320333	312.8
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2005"	"2005"	965	319740	301.8
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2006"	"2006"	1002	318451	314.6
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2007"	"2007"	992	315060	314.9
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2008"	"2008"	905	311670	290.4
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2009"	"2009"	818	306381	267.0
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2010"	"2010"	800	304610	262.6
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2011"	"2011"	833	307271	271.1
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2012"	"2012"	805	309079	260.5
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2013"	"2013"	837	310365	269.7
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2014"	"2014"	818	307207	266.3
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2015"	"2015"	852	302115	282.0
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2016"	"2016"	821	295445	277.9
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2017"	"2017"	850	293707	289.4
	"South Carolina"	"45"	"40-44 years"	"40-44"	"2018"	"2018"	862	295323	291.9
	"South Carolina"	"45"	"45-49 years"	"45-49"	"1999"	"1999"	1327	281896	470.7
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2000"	"2000"	1356	287778	471.2
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2001"	"2001"	1379	295222	467.1
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2002"	"2002"	1357	302211	449.0
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2003"	"2003"	1424	307785	462.7
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2004"	"2004"	1484	312017	475.6
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2005"	"2005"	1482	316618	468.1
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2006"	"2006"	1504	322637	466.2
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2007"	"2007"	1393	326083	427.2
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2008"	"2008"	1459	329178	443.2
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2009"	"2009"	1403	333638	420.5
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2010"	"2010"	1460	332766	438.7
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2011"	"2011"	1374	326710	420.6
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2012"	"2012"	1396	320967	434.9
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2013"	"2013"	1334	315679	422.6
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2014"	"2014"	1245	311160	400.1
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2015"	"2015"	1285	311314	412.8
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2016"	"2016"	1293	316489	408.5
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2017"	"2017"	1275	319592	398.9
	"South Carolina"	"45"	"45-49 years"	"45-49"	"2018"	"2018"	1342	320122	419.2
	"South Carolina"	"45"	"50-54 years"	"50-54"	"1999"	"1999"	1657	252394	656.5
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2000"	"2000"	1757	262543	669.2
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2001"	"2001"	1711	278124	615.2
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2002"	"2002"	1832	277467	660.3
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2003"	"2003"	1847	281250	656.7
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2004"	"2004"	1880	287452	654.0
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2005"	"2005"	1975	294244	671.2
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2006"	"2006"	1987	302012	657.9
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2007"	"2007"	2068	311258	664.4
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2008"	"2008"	2135	318795	669.7
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2009"	"2009"	2116	323319	654.5
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2010"	"2010"	2188	326662	669.8
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2011"	"2011"	2187	331190	660.3
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2012"	"2012"	2093	331771	630.9
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2013"	"2013"	2127	334490	635.9
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2014"	"2014"	2226	337746	659.1
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2015"	"2015"	2161	338271	638.8
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2016"	"2016"	2205	335598	657.0
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2017"	"2017"	2083	330742	629.8
	"South Carolina"	"45"	"50-54 years"	"50-54"	"2018"	"2018"	1924	326336	589.6
	"South Carolina"	"45"	"55-59 years"	"55-59"	"1999"	"1999"	1983	199582	993.6
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2000"	"2000"	2025	206762	979.4
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2001"	"2001"	2117	215003	984.6
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2002"	"2002"	2176	233550	931.7
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2003"	"2003"	2327	245203	949.0
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2004"	"2004"	2389	257518	927.7
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2005"	"2005"	2477	271500	912.3
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2006"	"2006"	2581	286075	902.2
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2007"	"2007"	2578	288801	892.7
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2008"	"2008"	2570	293738	874.9
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2009"	"2009"	2675	299390	893.5
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2010"	"2010"	2747	303240	905.9
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2011"	"2011"	2729	310654	878.5
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2012"	"2012"	2848	317336	897.5
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2013"	"2013"	3000	323146	928.4
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2014"	"2014"	3043	327752	928.4
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2015"	"2015"	3109	332903	933.9
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2016"	"2016"	3131	339107	923.3
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2017"	"2017"	3248	340802	953.0
	"South Carolina"	"45"	"55-59 years"	"55-59"	"2018"	"2018"	3185	344755	923.8
	"South Carolina"	"45"	"60-64 years "	"60-64"	"1999"	"1999"	2539	163432	1553.6
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2000"	"2000"	2433	166149	1464.3
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2001"	"2001"	2443	172679	1414.8
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2002"	"2002"	2501	180509	1385.5
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2003"	"2003"	2799	191765	1459.6
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2004"	"2004"	2647	201901	1311.0
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2005"	"2005"	2723	211500	1287.5
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2006"	"2006"	2890	221587	1304.2
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2007"	"2007"	3158	242138	1304.2
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2008"	"2008"	3049	256976	1186.5
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2009"	"2009"	3352	269502	1243.8
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2010"	"2010"	3452	280555	1230.4
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2011"	"2011"	3425	296037	1156.9
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2012"	"2012"	3549	293387	1209.7
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2013"	"2013"	3583	296916	1206.7
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2014"	"2014"	3821	303555	1258.8
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2015"	"2015"	3874	311388	1244.1
	"South Carolina"	"45"	"60-64 years "	"60-64"	"2016"	"2016"	4043	319095	1267.0
